PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,Trackstar time,True frame #,Relative frame #,Frame timestamp
494.649,14.064300000000001,-116.4205,471.264,-164.1385,-80.19975,0.4527143888063978,0.455845101616524,1674855989.260300,5642,5367,1674855989259.6667
494.2025,15.180499999999999,-117.36999999999999,471.767,-163.02249999999998,-81.31615000000001,0.46109054300391716,0.47790929881600874,1674855989.293300,5643,5368,1674855989293.0
493.644,15.51535,-118.65350000000001,472.1575,-162.2415,-81.6506,0.4635568888493776,0.4719756321425344,1674855989.326400,5644,5369,1674855989326.3333
493.365,16.3525,-119.71350000000001,472.49199999999996,-160.846,-82.87875,0.4614352410680191,0.4604610541480547,1674855989.359500,5645,5370,1674855989359.6667
493.5885,16.9664,-120.1045,472.8825,-160.73450000000003,-84.7202,0.47627618116368936,0.44867526301056326,1674855989.392600,5646,5371,1674855989393.0
493.4765,17.4129,-120.71799999999999,472.9945,-160.232,-85.61349999999999,0.4975022874223175,0.4372556307715832,1674855989.425600,5647,5372,1674855989426.3333
492.919,17.580350000000003,-121.16499999999999,473.2175,-159.395,-86.28325,0.5151803254279337,0.4323883459389211,1674855989.458700,5648,5373,1674855989459.6667
492.6955,17.4129,-121.6115,473.385,-158.558,-87.17605,0.5240473853348515,0.4215524076601284,1674855989.491800,5649,5374,1674855989493.0
492.47249999999997,17.245449999999998,-122.39250000000001,472.8825,-157.72050000000002,-88.29225,0.5232458449902814,0.40431361609316135,1674855989.524800,5650,5375,1674855989526.3333
491.69100000000003,16.854799999999997,-122.56,472.4365,-157.274,-88.85040000000001,0.5258908510001471,0.42837595363920494,1674855989.557900,5651,5376,1674855989559.6667
491.1885,16.5199,-123.00649999999999,471.32000000000005,-157.1065,-89.2413,0.5257845571308488,0.4507065498446418,1674855989.594700,5652,5377,1674855989593.0
490.798,16.29665,-123.39750000000001,470.427,-156.716,-90.24545,0.526483099640053,0.42176511199389866,1674855989.627700,5653,5378,1674855989626.3333
489.682,15.794400000000001,-124.346,469.4785,-155.99,-90.8594,0.5537682837442197,0.40087736652258876,1674855989.660800,5654,5379,1674855989659.6667
488.62149999999997,15.906,-124.681,468.8085,-155.04149999999998,-91.64105,0.5937951452627397,0.3938496558561492,1674855989.693900,5655,5380,1674855989693.0
487.56100000000004,15.4595,-126.299,468.3065,-154.2045,-92.47815,0.623823733718151,0.3930482898831083,1674855989.727000,5656,5381,1674855989726.3333
486.89099999999996,15.57115,-127.08099999999999,467.2455,-153.3675,-93.3709,0.6193766776561475,0.4244621728484747,1674855989.760000,5657,5382,1674855989759.6667
485.44,15.794400000000001,-127.91749999999999,466.5765,-152.1395,-94.7663,0.6365537034166493,0.4285363088648541,1674855989.793100,5658,5383,1674855989793.0
484.38,15.4595,-129.2575,465.795,-150.3535,-95.65935,0.6542635700614671,0.413119411594723,1674855989.826200,5659,5384,1674855989826.3333
483.2635,15.571150000000001,-130.8755,464.344,-147.898,-96.38480000000001,0.6859095176828586,0.3653531066572646,1674855989.859300,5660,5385,1674855989859.6667
482.0915,15.4037,-131.71300000000002,463.5625,-146.447,-97.66825,0.6810003251467058,0.3461676799033925,1674855989.892300,5661,5386,1674855989893.0
481.701,15.292100000000001,-132.6615,462.1675,-144.27,-99.6217,0.684644090427476,0.3302179335332483,1674855989.925400,5662,5387,1674855989926.3333
480.8075,16.12925,-133.21949999999998,460.828,-142.596,-100.84965,0.7209167397145801,0.31937615152135757,1674855989.958500,5663,5388,1674855989959.6667
479.915,16.687350000000002,-134.7825,459.823,-140.3635,-102.24515,0.7335579699526008,0.33074178309205543,1674855989.991600,5664,5389,1674855989993.0
478.966,16.7432,-136.6245,458.707,-138.187,-104.4213,0.7573058244542423,0.3274267653602972,1674855990.024600,5665,5390,1674855990026.3333
478.4635,17.022199999999998,-137.5175,457.4235,-135.9545,-106.37475,0.781057737377631,0.312348991095649,1674855990.061400,5666,5391,1674855990059.6667
477.9055,16.74315,-137.9075,456.028,-133.778,-107.6027,0.8348602019403818,0.2810482480789824,1674855990.094500,5667,5392,1674855990093.0
477.7385,16.408300000000004,-138.2985,454.577,-131.713,-109.27725000000001,0.8368132055466425,0.2727381105405734,1674855990.127500,5668,5393,1674855990126.3333
477.62649999999996,15.62695,-139.41500000000002,453.461,-129.257,-111.23060000000001,0.8645395540234286,0.25908986203343193,1674855990.160600,5669,5394,1674855990159.6667
477.90549999999996,15.459499999999998,-139.5265,452.289,-126.969,-111.9559,0.8732959451361281,0.23356258818108044,1674855990.193700,5670,5395,1674855990193.0
477.85,15.013050000000002,-139.917,451.1725,-125.18299999999999,-113.12785,0.8963862893508132,0.23245601483867342,1674855990.226800,5671,5396,1674855990226.3333
477.84950000000003,14.51075,-139.917,449.83299999999997,-123.22945,-114.914,0.9024867866906405,0.21208049387274083,1674855990.259800,5672,5397,1674855990259.6667
477.90549999999996,13.785200000000001,-139.8615,448.438,-120.94155,-115.0255,0.8931903379458501,0.2033625998836502,1674855990.292900,5673,5398,1674855990293.0
477.515,13.7294,-140.029,447.4335,-119.3231,-116.4205,0.9026972460080894,0.20993354701302214,1674855990.326000,5674,5399,1674855990326.3333
477.1245,13.3387,-139.917,446.4845,-116.8117,-117.4815,0.9277588040633842,0.2081535784743043,1674855990.359000,5675,5400,1674855990359.6667
477.236,13.1155,-139.8055,445.703,-114.80225,-117.98349999999999,0.9316386118078492,0.18794399986943952,1674855990.392100,5676,5401,1674855990393.0
477.4595,12.948049999999999,-139.8055,445.089,-112.84895,-118.2065,0.9324278104623778,0.18903055612052702,1674855990.425200,5677,5402,1674855990426.3333
477.7385,12.668999999999999,-139.638,444.308,-111.5655,-119.044,0.9405628986509027,0.19646927784121165,1674855990.458300,5678,5403,1674855990459.6667
477.9615,12.38995,-139.4145,443.582,-110.00245,-119.37899999999999,0.9397830246822072,0.18792730968918267,1674855990.491300,5679,5404,1674855990493.0
477.9615,12.1109,-139.582,442.96849999999995,-108.38425000000001,-120.16,0.964968949971353,0.18069522362703105,1674855990.528100,5680,5405,1674855990526.3333
477.90549999999996,11.94345,-139.58249999999998,442.41,-106.76575,-120.27199999999999,1.0187114157776869,0.18305907794499035,1674855990.561200,5681,5406,1674855990559.6667
